label,product_id,store_id,price_krw,title_len,sort_hour,sort_dayofweek,has_profile_image,store_name_len,seller_review_count,has_activity_snapshot,posts_last_1h,posts_last_6h,posts_last_24h,posts_last_7d,visible_product_count,has_default_profile_image,activity_review_count,safe_trade_count,trust_score,reliability_score,activity_score,notified_score,visit_today_count,visit_total_count,has_profile_snapshot,profile_review_count,profile_safe_trade_count,profile_trust_score,profile_reliability_score,profile_activity_score,profile_notified_score,profile_visit_today_count,profile_visit_total_count,profile_is_official_account,drop_rate_percent,risk_score,risk_level,trade_type,is_exchange_post,risk_keyword_count
0,228889127,10372146,1500000,21,10,7,0,10,,1,,,,,,,,,,,,,,,1,,,,,,,,,,18.92,0,none,sale,0,0
0,228576390,1014758,910000,41,11,7,0,4,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228891225,2910772,900000,19,11,7,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,40,medium,sale,0,2
0,228867470,7770291,560000,38,11,7,0,12,,1,,,,,,,,,,,,,,,1,,,,,,,,,,30.00,0,none,sale,0,0
0,228867233,7770291,700000,26,11,7,0,12,,1,,,,,,,,,,,,,,,1,,,,,,,,,,6.67,30,medium,sale,0,1
0,228891249,2910772,850000,25,11,7,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228891301,2910772,850000,18,11,7,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228891977,9798500,610000,22,11,7,0,12,,1,,,,,,,,,,,,,,,1,,,,,,,,,,28.24,0,none,sale,0,0
0,228827827,5879351,1150000,22,12,7,0,8,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228895401,12580025,1380000,10,13,7,0,8,,1,,,,,,,,,,,,,,,1,,,,,,,,,,6.12,110,exclude,exchange,1,2
0,228896309,12556974,2300000,34,13,7,0,8,,1,,,,,,,,,,,,,,,1,,,,,,,,,,4.44,10,low,sale,0,1
0,228897332,11303285,510000,23,14,7,0,10,,1,,,,,,,,,,,,,,,1,,,,,,,,,,7.27,100,exclude,sale,0,1
0,228817668,12329750,440000,15,15,7,0,9,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228865182,4733812,37500,53,15,7,0,10,,1,,,,,,,,,,,,,,,1,,,,,,,,,,96.88,0,none,sale,0,0
0,228820480,8385328,1300000,26,15,7,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,3.70,0,none,sale,0,0
0,228713786,2721875,1580000,32,15,7,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228738369,8245718,800000,51,16,7,0,12,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228902655,799864,1250000,28,16,7,0,4,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228902930,1876893,1280000,46,16,7,0,6,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228908170,874492,630000,19,19,7,0,2,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228908370,874492,590000,23,19,7,0,2,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228909487,4479468,850000,25,20,7,0,6,,1,,,,,,,,,,,,,,,1,,,,,,,,,,5.56,160,exclude,sale,0,2
0,228909616,4980095,920000,21,20,7,0,4,,1,,,,,,,,,,,,,,,1,,,,,,,,,,5.00,80,high,exchange,1,1
0,228909941,2054562,1300000,38,20,7,0,3,,1,,,,,,,,,,,,,,,1,,,,,,,,,,3.70,180,exclude,sale,0,4
0,228814379,7613542,630000,27,22,7,0,12,,1,,,,,,,,,,,,,,,1,,,,,,,,,,5.97,0,none,sale,0,0
0,228705149,896569,2200000,46,22,7,0,6,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228913236,12036032,1150000,23,22,7,0,9,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228901927,9319310,590000,17,0,1,0,12,,1,,,,,,,,,,,,,,,1,,,,,,,,,,21.25,60,high,sale,0,1
0,228561181,9038169,530000,19,6,1,0,12,,1,,,,,,,,,,,,,,,1,,,,,,,,,,20.90,170,exclude,exchange,1,3
0,228914394,12635878,1000000,27,7,1,0,10,,1,,,,,,,,,,,,,,,1,,,,,,,,,,31.97,0,none,sale,0,0
0,228891848,2288842,1050000,15,8,1,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,0,none,sale,0,0
0,228910154,1876893,1280000,46,9,1,0,6,,1,,,,,,,,,,,,,,,1,,,,,,,,,,5.19,70,high,sale,0,2
0,228912922,1559602,950000,17,9,1,0,6,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0.00,10,low,sale,0,1
0,228896843,1207853,1150000,29,9,1,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,130,exclude,sale,0,2
1,228898860,12617851,580000,23,10,1,0,9,,1,,,,,,,,,,,,,,,1,,,,,,,,,,27.50,70,high,sale,0,2
1,228899073,12208576,600000,10,10,1,0,9,,1,,,,,,,,,,,,,,,1,,,,,,,,,,25.00,0,none,sale,0,0
1,228899065,12208576,750000,20,10,1,0,9,,1,,,,,,,,,,,,,,,1,,,,,,,,,,26.47,30,medium,sale,0,1
0,228921630,7833886,1850000,37,10,1,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228921788,9798500,610000,22,10,1,0,12,,1,,,,,,,,,,,,,,,1,,,,,,,,,,28.24,0,none,sale,0,0
0,228922936,2407455,1400000,22,11,1,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,4.76,0,none,sale,0,0
0,228924050,2492930,1230000,21,11,1,0,10,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,30,medium,sale,0,1
0,228243441,4330689,1520000,23,12,1,0,6,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
1,228925722,12208576,750000,20,12,1,0,9,,1,,,,,,,,,,,,,,,1,,,,,,,,,,26.47,30,medium,sale,0,1
1,228925724,12208576,600000,10,12,1,0,9,,1,,,,,,,,,,,,,,,1,,,,,,,,,,25.00,0,none,sale,0,0
0,228554470,11777130,1600000,31,12,1,0,8,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228750968,3981521,1350000,15,12,1,0,4,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0.00,0,none,sale,0,0
0,228624630,966563,1000000,40,13,1,0,7,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,30,medium,sale,0,1
0,228665514,8674469,949400,23,13,1,0,8,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,0,none,sale,0,0
0,228927229,10889752,1200000,34,13,1,0,13,,1,,,,,,,,,,,,,,,1,,,,,,,,,,9.09,40,medium,sale,0,2
0,228634890,368835,1150000,10,13,1,0,7,,1,,,,,,,,,,,,,,,1,,,,,,,,,,4.17,0,none,sale,0,0
0,228927574,9319310,550000,17,13,1,0,12,,1,,,,,,,,,,,,,,,1,,,,,,,,,,31.25,60,high,sale,0,1
0,228929656,1876893,1250000,31,14,1,0,6,,1,,,,,,,,,,,,,,,1,,,,,,,,,,7.41,70,high,sale,0,2
0,228930107,1625193,1700000,29,15,1,0,3,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228930370,8280123,820000,19,15,1,0,3,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228813096,697521,1550000,22,15,1,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228904534,5410415,1050000,27,15,1,0,6,,1,,,,,,,,,,,,,,,1,,,,,,,,,,8.33,10,low,sale,0,1
0,228933787,1207853,1150000,24,16,1,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,4.17,140,exclude,sale,0,3
0,228933994,4100251,850000,21,17,1,0,7,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228838238,2975213,1500000,19,17,1,0,7,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228935154,3257412,650000,16,17,1,0,8,,1,,,,,,,,,,,,,,,1,,,,,,,,,,13.33,110,exclude,exchange,1,2
1,228937316,3768400,780000,28,18,1,0,4,,1,,,,,,,,,,,,,,,1,,,,,,,,,,13.33,0,none,sale,0,0
0,228937777,10876087,650000,30,19,1,0,13,,1,,,,,,,,,,,,,,,1,,,,,,,,,,18.75,0,none,sale,0,0
0,227985189,2851523,890000,32,19,1,0,9,,1,,,,,,,,,,,,,,,1,,,,,,,,,,1.11,100,exclude,sale,0,1
0,228939803,3917148,900000,43,20,1,0,10,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228493652,611224,1200000,35,20,1,0,4,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228940881,6924751,999999,20,20,1,0,12,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228941234,11284604,1150000,30,20,1,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,4.17,30,medium,sale,0,1
0,228733327,402812,800000,44,22,1,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0.00,70,high,sale,0,3
0,228942849,7513182,480000,20,22,1,0,12,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228640293,7779186,1370000,43,23,1,0,12,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228946244,2685777,850000,26,23,1,0,8,,1,,,,,,,,,,,,,,,1,,,,,,,,,,16.67,10,low,sale,0,1
1,228905535,11951998,1140000,14,0,2,0,8,,1,,,,,,,,,,,,,,,1,,,,,,,,,,21.77,10,low,sale,0,1
1,228947584,12598252,1200000,21,1,2,0,6,,1,,,,,,,,,,,,,,,1,,,,,,,,,,35.14,0,none,sale,0,0
0,228653498,10125281,840000,23,3,2,0,13,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228920118,7159897,1780000,11,4,2,0,8,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
1,228950069,5948230,1200000,6,8,2,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,18.37,30,medium,sale,0,1
0,228951170,12329750,450000,9,8,2,0,9,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228951301,5287447,170000,25,9,2,0,4,,1,,,,,,,,,,,,,,,1,,,,,,,,,,69.09,650,exclude,sale,0,9
0,228875300,6581134,1660000,39,9,2,0,4,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
1,228952777,12617851,580000,23,10,2,0,9,,1,,,,,,,,,,,,,,,1,,,,,,,,,,27.50,70,high,sale,0,2
1,228953269,3768400,780000,28,10,2,0,4,,1,,,,,,,,,,,,,,,1,,,,,,,,,,13.33,0,none,sale,0,0
0,228953545,2979230,399000,22,10,2,0,7,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228737786,3438192,1150000,28,10,2,0,6,,1,,,,,,,,,,,,,,,1,,,,,,,,,,4.17,0,none,sale,0,0
0,228712761,3438192,1450000,22,10,2,0,6,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,0,none,sale,0,0
0,228937572,5259583,1580000,50,10,2,0,3,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
1,228934704,7627965,880000,27,10,2,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,26.67,0,none,sale,0,0
1,228934552,7627965,500000,38,10,2,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,16.67,0,none,sale,0,0
1,228952327,5948230,1200000,6,10,2,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,18.37,30,medium,sale,0,1
0,228954624,2467237,460000,19,11,2,0,3,,1,,,,,,,,,,,,,,,1,,,,,,,,,,5.45,150,exclude,sale,0,3
1,228935528,2316573,560000,10,11,2,0,4,,1,,,,,,,,,,,,,,,1,,,,,,,,,,30.00,0,none,sale,0,0
0,228956783,7678884,1100000,28,12,2,0,2,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228956865,7678884,1250000,30,12,2,0,2,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,100,exclude,sale,0,1
1,228956580,5948230,1200000,7,12,2,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,18.37,30,medium,sale,0,1
1,228957467,5948230,1200000,7,13,2,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,18.37,30,medium,sale,0,1
1,228958950,5948230,1200000,7,13,2,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,18.37,30,medium,sale,0,1
1,228953317,11951998,1100000,13,13,2,0,8,,1,,,,,,,,,,,,,,,1,,,,,,,,,,21.77,10,low,sale,0,1
0,228958174,636632,1500000,36,13,2,0,3,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,212926670,356553,41000,25,13,2,0,8,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228913099,9794412,499000,19,13,2,0,3,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0.00,0,none,sale,0,0
0,228601088,4106409,1280000,18,14,2,0,7,,1,,,,,,,,,,,,,,,1,,,,,,,,,,4.44,20,low,sale,0,2
1,228959636,5948230,1200000,6,14,2,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,18.37,30,medium,sale,0,1
1,228962625,5948230,1200000,7,15,2,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,18.37,30,medium,sale,0,1
1,228964168,2316573,560000,10,15,2,0,4,,1,,,,,,,,,,,,,,,1,,,,,,,,,,30.00,0,none,sale,0,0
1,228961832,5948230,1200000,6,16,2,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,18.37,30,medium,sale,0,1
0,228968499,11284604,1050000,30,17,2,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,12.50,30,medium,sale,0,1
0,228968539,5259583,1580000,51,17,2,0,3,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228968583,5371493,580000,26,17,2,0,3,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228970880,10512702,680000,29,18,2,0,4,,1,,,,,,,,,,,,,,,1,,,,,,,,,,15.00,0,none,sale,0,0
0,228969947,1502148,720000,15,18,2,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,10.00,0,none,sale,0,0
0,228972122,2397985,1500000,24,19,2,0,2,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228974249,3702480,1300000,19,20,2,0,4,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228974427,8274760,650000,15,20,2,0,12,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0.00,50,medium,sale,0,3
0,228975480,5613755,350000,22,21,2,0,3,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228977017,11976043,830000,6,21,2,0,10,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228978851,11961677,550000,16,22,2,0,10,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
1,228979068,5660185,500000,16,23,2,0,3,,1,,,,,,,,,,,,,,,1,,,,,,,,,,44.44,180,exclude,sale,0,3
0,228484851,4332310,1150000,22,23,2,0,8,,1,,,,,,,,,,,,,,,1,,,,,,,,,,1.67,0,none,sale,0,0
0,228979738,3930012,520000,23,23,2,0,7,,1,,,,,,,,,,,,,,,1,,,,,,,,,,5.45,100,exclude,sale,0,1
0,228980957,7553549,795000,26,0,3,0,8,,1,,,,,,,,,,,,,,,1,,,,,,,,,,2.50,0,none,sale,0,0
0,228981289,3959038,1700000,45,0,3,0,10,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228981732,112286,2100000,38,0,3,0,10,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228983146,8577983,1400000,37,4,3,0,12,,1,,,,,,,,,,,,,,,1,,,,,,,,,,4.76,190,exclude,exchange,1,3
0,228924377,1160251,1570000,13,5,3,0,7,,1,,,,,,,,,,,,,,,1,,,,,,,,,,3.09,20,low,sale,0,2
0,228983247,2026905,820000,18,5,3,0,3,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
1,228966314,5948230,1200000,9,7,3,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,18.37,30,medium,sale,0,1
0,228951072,10164771,777777,23,7,3,0,6,,1,,,,,,,,,,,,,,,1,,,,,,,,,,23.81,0,none,sale,0,0
1,228984734,3981300,420000,20,8,3,0,6,,1,,,,,,,,,,,,,,,1,,,,,,,,,,25.00,0,none,sale,0,0
0,228956076,12584257,909000,36,8,3,0,2,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,60,high,sale,0,1
0,228974547,11860994,1150000,23,8,3,0,6,,1,,,,,,,,,,,,,,,1,,,,,,,,,,2.50,130,exclude,sale,0,2
0,228984949,3118306,3800000,9,8,3,0,6,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
1,228984204,5948230,1200000,7,9,3,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,18.37,0,none,sale,0,0
0,228834674,6671223,700000,7,9,3,0,10,,1,,,,,,,,,,,,,,,1,,,,,,,,,,-6.06,60,high,sale,0,1
1,228896300,9541532,850000,12,9,3,0,6,,1,,,,,,,,,,,,,,,1,,,,,,,,,,-6.25,0,none,sale,0,0
0,228962736,6581134,1690000,39,9,3,0,4,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228973368,1207853,1100000,27,9,3,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,6.78,30,medium,sale,0,1
0,228796648,402812,1360000,53,9,3,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,227004825,917230,150000,29,9,3,0,10,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228985930,3262456,380000,13,9,3,0,3,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
1,228986240,12634619,1100000,22,9,3,0,4,,1,,,,,,,,,,,,,,,1,,,,,,,,,,8.33,0,none,sale,0,0
0,228969960,636632,1430000,41,9,3,0,3,,1,,,,,,,,,,,,,,,1,,,,,,,,,,1.36,40,medium,sale,0,2
0,228941124,10267843,850000,21,9,3,0,9,,1,,,,,,,,,,,,,,,1,,,,,,,,,,5.56,110,exclude,sale,0,5
0,228986753,9244291,1050000,16,9,3,0,12,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0.00,30,medium,sale,0,1
1,228986829,12559668,700000,26,10,3,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228864379,1770500,1750000,28,10,3,0,6,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228931941,2288842,1000000,14,10,3,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,12.50,60,high,sale,0,1
1,228927422,6639862,850000,43,10,3,0,4,,1,,,,,,,,,,,,,,,1,,,,,,,,,,15.00,60,high,sale,0,2
1,228927368,7268245,510000,41,10,3,0,12,,1,,,,,,,,,,,,,,,1,,,,,,,,,,49.52,0,none,sale,0,0
1,228987362,12634619,1100000,22,10,3,0,4,,1,,,,,,,,,,,,,,,1,,,,,,,,,,8.33,0,none,sale,0,0
0,228987456,664770,1400000,35,10,3,0,9,,1,,,,,,,,,,,,,,,1,,,,,,,,,,4.76,0,none,sale,0,0
0,228970855,2028116,560000,7,10,3,0,9,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,0,none,sale,0,0
1,228987815,12559668,400000,37,10,3,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,42.86,0,none,sale,0,0
0,228987857,12584257,1350000,37,10,3,0,2,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0.00,60,high,sale,0,1
0,227554848,6685727,25000,31,10,3,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,96.88,130,exclude,sale,0,2
0,228988748,8966329,400000,12,11,3,0,12,,1,,,,,,,,,,,,,,,1,,,,,,,,,,16.67,0,none,sale,0,0
1,228964370,12617851,560000,23,11,3,0,9,,1,,,,,,,,,,,,,,,1,,,,,,,,,,27.50,70,high,sale,0,2
0,228989791,5974840,1370000,28,11,3,0,10,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
1,228960080,9885462,850000,28,11,3,0,4,,1,,,,,,,,,,,,,,,1,,,,,,,,,,29.17,110,exclude,sale,0,2
0,228991262,10659184,1000000,11,12,3,0,13,,1,,,,,,,,,,,,,,,1,,,,,,,,,,16.67,10,low,sale,0,1
0,228824755,4778438,2200000,11,12,3,0,3,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
1,228963974,6683304,500000,23,12,3,0,4,,1,,,,,,,,,,,,,,,1,,,,,,,,,,37.50,0,none,sale,0,0
0,228991838,9103495,1950000,29,12,3,0,12,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228992536,193435,1850000,45,12,3,0,3,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228992578,10789475,700000,14,12,3,0,6,,1,,,,,,,,,,,,,,,1,,,,,,,,,,30.00,0,none,sale,0,0
0,228957770,966563,1000000,40,13,3,0,7,,1,,,,,,,,,,,,,,,1,,,,,,,,,,4.76,30,medium,sale,0,1
1,228993895,5776155,650000,17,13,3,0,4,,1,,,,,,,,,,,,,,,1,,,,,,,,,,23.53,0,none,sale,0,0
1,228991427,5948230,1200000,7,13,3,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,18.37,0,none,sale,0,0
0,228971556,11727167,850000,21,13,3,0,9,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228997957,2114425,590000,29,15,3,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228522357,9806816,1950000,22,15,3,0,12,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
1,228999018,3889678,600000,17,16,3,0,3,,1,,,,,,,,,,,,,,,1,,,,,,,,,,25.00,10,low,sale,0,1
0,228999452,2792719,1180000,17,16,3,0,9,,1,,,,,,,,,,,,,,,1,,,,,,,,,,5.60,0,none,sale,0,0
1,229000181,12617851,560000,23,16,3,0,9,,1,,,,,,,,,,,,,,,1,,,,,,,,,,30.00,70,high,sale,0,2
1,228997304,5948230,1200000,7,16,3,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,18.37,0,none,sale,0,0
0,228222689,3217119,1450000,31,17,3,0,4,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
1,229001178,5948230,1000000,7,17,3,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,31.97,0,none,sale,0,0
1,229002501,8983528,550000,10,17,3,0,12,,1,,,,,,,,,,,,,,,1,,,,,,,,,,31.25,0,none,sale,0,0
1,229002721,5739579,1100000,20,17,3,0,7,,1,,,,,,,,,,,,,,,1,,,,,,,,,,25.17,90,high,sale,0,2
1,229002760,9641580,650000,17,17,3,0,12,,1,,,,,,,,,,,,,,,1,,,,,,,,,,18.75,0,none,sale,0,0
1,229002687,5948230,1000000,6,18,3,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,31.97,30,medium,sale,0,1
0,229003521,1006264,120000,28,18,3,0,4,,1,,,,,,,,,,,,,,,1,,,,,,,,,,78.18,560,exclude,sale,0,6
0,229004036,12233342,580000,18,18,3,0,8,,1,,,,,,,,,,,,,,,1,,,,,,,,,,27.50,60,high,sale,0,1
1,229004119,10825640,620000,25,18,3,0,13,,1,,,,,,,,,,,,,,,1,,,,,,,,,,22.50,60,high,sale,0,1
1,229004654,9641580,590000,11,18,3,0,12,,1,,,,,,,,,,,,,,,1,,,,,,,,,,21.33,90,high,sale,0,2
0,229004947,2507609,1990000,28,18,3,0,8,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
1,229005622,4165503,550000,32,19,3,0,3,,1,,,,,,,,,,,,,,,1,,,,,,,,,,16.67,0,none,sale,0,0
0,229005661,4105249,600000,24,19,3,0,3,,1,,,,,,,,,,,,,,,1,,,,,,,,,,9.09,30,medium,sale,0,1
0,229011029,10433619,1350000,32,21,3,0,6,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,229013946,784677,1300000,30,23,3,0,3,,1,,,,,,,,,,,,,,,1,,,,,,,,,,1.52,100,exclude,sale,0,1
0,228848799,4086402,800000,30,1,4,0,4,,1,,,,,,,,,,,,,,,1,,,,,,,,,,5.88,0,none,sale,0,0
0,228767894,177772,1570000,36,1,4,0,3,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,229016700,7712643,500000,14,3,4,0,12,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,227745571,12552744,80000,29,6,4,0,9,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,0,none,sale,0,0
0,228897431,1014758,860000,28,6,4,0,4,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,390,exclude,exchange,1,9
1,229003638,5948230,1000000,6,7,4,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,31.97,30,medium,sale,0,1
0,229012083,402812,1150000,38,7,4,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,4.17,10,low,sale,0,1
0,229018145,12597943,1600000,10,8,4,0,9,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228825992,12584257,900000,42,8,4,0,2,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0.00,60,high,sale,0,1
1,228915436,11888146,550000,27,8,4,0,7,,1,,,,,,,,,,,,,,,1,,,,,,,,,,31.25,0,none,sale,0,0
1,228982174,4535550,900000,23,9,4,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,31.82,0,none,sale,0,0
0,228917062,8571345,1050000,23,9,4,0,12,,1,,,,,,,,,,,,,,,1,,,,,,,,,,12.50,0,none,sale,0,0
0,228934265,896569,1970000,36,9,4,0,6,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
1,229019460,9541532,850000,12,9,4,0,6,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228661511,8687327,1210000,10,9,4,0,12,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,30,medium,sale,0,1
1,229017958,5948230,1000000,6,9,4,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,31.97,30,medium,sale,0,1
0,228958844,2851523,890000,30,9,4,0,9,,1,,,,,,,,,,,,,,,1,,,,,,,,,,1.11,100,exclude,sale,0,1
1,229010081,4861076,520000,19,11,4,0,4,,1,,,,,,,,,,,,,,,1,,,,,,,,,,35.00,0,none,sale,0,0
