label,product_id,store_id,title_text,body_text,price_krw,title_len,sort_hour,sort_dayofweek,has_profile_image,store_name_len,seller_review_count,has_activity_snapshot,posts_last_1h,posts_last_6h,posts_last_24h,posts_last_7d,visible_product_count,has_default_profile_image,activity_review_count,safe_trade_count,trust_score,reliability_score,activity_score,notified_score,visit_today_count,visit_total_count,has_profile_snapshot,profile_review_count,profile_safe_trade_count,profile_trust_score,profile_reliability_score,profile_activity_score,profile_notified_score,profile_visit_today_count,profile_visit_total_count,profile_is_official_account,drop_rate_percent,risk_score,risk_level,trade_type,is_exchange_post,risk_keyword_count
1,229023629,191231,Apple 맥미니 M4 기본형 풀박스,안녕하세요~^^ 일주일 사용 한 맥미니 16G / 256GB 팝니다  상태는 신품 상태라고 보시면 됩니다  간단한 업무용으로 사용하다가 안써서 초기화후 보관중입니다  직거래 -진주 송림공원  택배가능 택배비 별도(이야기 잘하면 택포)  이체로합니다 직거래시 현장이체,530000,20,14,4,0,4,,1,,,,,,,,,,,,,,,1,,,,,,,,,,28.75,0,none,sale,0,0
1,229023968,5080830,맥미니 M4 256GB 기본형,애플 맥미니 M4 기본형팝니다  램16gb / 256gb  잠깐 작업용으로 사용 현재 초기화후 보관중  부안중학교 직거래  택배가능 택비별도  직거래시 이체 택배시 이체 동일,540000,16,14,4,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,32.50,0,none,sale,0,0
0,229021060,12233342,맥미니 M4 기본형(256/16),"작년에 구매해서 간단한 유튜브, 넷플릭스 시청용으로 사용하였습니다.  보증은 올해 2월8일로 만료이지만 깨끗하고 잘 돌아갑니다.  맥북을 사용중이나 M4칩의 쾌적함은 기존cpu와 비교할수 없을만큼 쾌적합니다.  초기화 완료하였고,  다른 맥북을 사용하여 판매하오니 좋은 유저가 사용하였으면 합니다  지역 전북 김제 택배든 직거래든 이체원합니다. 파손면책 동의 시 가능 ~!",580000,18,15,4,0,8,,1,,,,,,,,,,,,,,,1,,,,,,,,,,27.50,60,high,sale,0,1
1,229021105,4165503,M2 맥미니 512gb / 메모리 16gb + 사테치 허브,"M2 맥미니 + 사테치 허브 판매합니다.    2023년 3월에 구매했고,  거의 사용하지 않아서 상태 매우 좋습니다.  직거래 포항 입니다 택배거래는 이체원합니다",550000,32,15,4,0,3,,1,,,,,,,,,,,,,,,1,,,,,,,,,,16.67,0,none,sale,0,0
1,229021215,10825640,"애플 맥미니 M4 기본형+거치대, USB 허브","애플 맥미니입니다.  기본형 16/256gb입니다.  구매하시면 본체 거치대랑 usb허브도 같이 드려요~    무거운 작업 없이 가벼운 작업(끽해야 포토샵)들만 사용했어요! M1맥이랑 같이 쓰는데 확실히 반응좋고 쾌적함의 질이 달라요;;  가벼워서 컴터 자리 옮길때 편한것도 너무 좋음.  풀박스로 그대로 가지고 있고 초기화하고 가볍게 소독해놨어요~  직거래 충북 충주이며  택배는 파손면책동의시 가능 단, 이체만받음",620000,25,15,4,0,13,,1,,,,,,,,,,,,,,,1,,,,,,,,,,22.50,60,high,sale,0,1
1,229021308,5739579,"맥북에어 M4 512GB , 16GB","2025 맥북 에어 15 M4 16GB/512GB  풀박스      새 제품 수준 풀박스 판매합니다  배터리 성능 100%프로, 사이클 횟수 18회  충전기, 케이블 포함    무선 키보드 (3만원 상당) 증정합니다.         키보드 키 체인도 포함입니다  택배든 직거래든 이체원합니다. 택배는 파손면책 동의후 가능. 외부 유도 안받습니다. 죄송합니다",1100000,20,15,4,0,7,,1,,,,,,,,,,,,,,,1,,,,,,,,,,25.17,90,high,sale,0,2
1,229032977,7685818,애플 맥 미니 M4 24gb 512gb,거의 새것이나 다름없어요 실제 사용기간 3-4일 정도 입니다 보증기간도 27년 2월 25일 인가 됩니다,1000000,21,15,4,0,6,,1,,,,,,,,,,,,,,,1,,,,,,,,,,13.04,0,none,sale,0,0
1,229028948,12606938,애플 맥 미니 M4 24gb 512gb,거의 새것이나 다름없어요 실제 사용기간 3-4일 정도 입니다 보증기간도 27년 2월 25일 인가 됩니다,1000000,21,15,4,0,7,,1,,,,,,,,,,,,,,,1,,,,,,,,,,13.04,0,none,sale,0,0
0,228607690,402812,안심O 맥북 에어 13인치 16GB 512GB M3 실버 풀박스,"애케플 27/11 까지 남아있으나 양도 불가능합니다. 감안하고 애케플 없는 가격으로 올립니다. 배터리 사이클 61 성능 최대치 100% 입니다. 찍힘 등 없습니다.  안심결제 가능합니다. 직거래는 경남 김해 장유입니다.

[참고 알림] 조건 변경 후보: 새 기준에 맞는 매물이 2개 있었어요.
정식 알림 기준은 저장 이후 매물이며, 이 항목은 참고용 후보입니다.",1140000,35,6,1,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,10,low,sale,0,1
0,229023408,7538978,애플 맥 미니 M4 16GB/256GB,"애플 맥 미니 M4 모델 판매합니다  - 16GB RAM과 256GB SSD를 탑재하여 빠른 속도와 효율적인 작업이 가능합니다  - M4 칩은 뛰어난 성능과 에너지 효율성을 제공합니다  - 박스 포함 풀세트이며, 상태는 좋습니다  - 콤팩트한 디자인으로 공간 활용도가 높습니다 연결해서 한번 켜보기만하고 케이블이없어 모니터로 출력만 확인해봤습니다 이후 사용할일이 없어서 더 켜보지도않다가 판매하는 그냥 새제품입니다  속초 청초호수공원에서 직거래  택배도가능합니다 택배비는 별도  이체거래원해요",600000,21,11,4,0,12,,1,,,,,,,,,,,,,,,1,,,,,,,,,,25.00,0,none,sale,0,0
1,229023065,7283844,맥미니 m4 16/256기가,맥미니 M4 기본입니다 16/256입니다  간단사용 초기화후 보관중 직거래 고창군청  택배도가능 일반거래로 이체거래원 합니다 다른거래는 죄송,550000,15,11,4,0,9,,1,,,,,,,,,,,,,,,1,,,,,,,,,,31.25,0,none,sale,0,0
1,229036190,5948230,맥북에어13 m5,설명자세히읽고 채팅주세요   지난달에 신세계 프리스비 구입 M5 16GB 512GB 기본사양 제품  사정이있어서 택배거래만합니다(선입금),1200000,9,17,4,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,18.37,60,high,sale,0,2
0,229038820,2697105,맥미니 m4 pro 기본형 팝니다. (12C/24GB/512GB),맥미니 m4 pro 기본형 팝니다. 12코어 CPU / 16코어 GPU / 24GB / 512GB  26년 1월 20일에 구입한 제품입니다.  울산 직거래 또는 안전거래 진행합니다.,1800000,36,18,4,1,8,5,1,,,,,,,,,,,,,,,1,,,,,,,,,,2.70,0,none,sale,0,0
1,229038477,5948230,맥북에어13m5,설명자세히읽고 채팅주세요   지난달에 신세계 프리스비 구입 M5 16GB 512GB 기본사양 제품  사정이있어서 택배거래만합니다(선입금),1000000,8,18,4,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,31.97,60,high,sale,0,2
1,229039754,10414441,애플 맥미니 M4 256기가,애플 맥 미니 M4 모델입니다  - 10코어 CPU  - 10코어 GPU  - 16GB 통합 메모리  - 256GB SSD 저장 장치  싸게 올린만큼 네고는 어렵습니다  음악작업용으로 사용했고 아주 깨끗하게 스크래치 없이 사용했습니다  안심결제는 안하고 택배거래나 직거래만 합니다  택배거래하실때 원하시면 물건 부치고 송장 받고 이체해주셔도 됩니다,510000,15,18,4,1,3,0,1,,,,,,,,,,,,,,,1,,,,,,,,,,37.50,10,low,sale,0,1
1,229039843,4367785,맥미니 m4 16램 256g 기본형,애플 맥미니 m4 16램 256g 기본형 팝니다.  상태 매우 좋습니다 사놓고 거의 쓰질 않았습니다   업무용으로 사용하고 초기화만 하고 보관중입니다   강릉 교동주공2단지아파트 입구에서직거래  택배도 가능  직거래나 택배시 이체로 하고있습니다 다른거래는 죄송합니다,570000,19,19,4,1,5,2,1,,,,,,,,,,,,,,,1,,,,,,,,,,28.75,0,none,sale,0,0
0,229040054,2697105,맥북에어 M5 기본형 스카이블루 팝니다. (10C/16GB/512GB),"맥북에어 M5 스카이블루 13인치 기본형 팝니다. 실내에서만 깔끔하게 써서 기스나 흠집 없습니다. 27년 3월 12일까지 보증이며, 배터리 상태 100% 입니다. 울산 직거래 또는 안전거래 진행합니다.",1550000,39,19,4,0,8,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
1,229040065,11979046,맥미니 M4 16GB 256GB 풀박스,"맥미니 M4 기본형 풀박스팝니다  16GB 통합 메모리 256GB SSD  10코어 CPU, 10코어 GPU  짧은 기간 사용해서 거의 새거입니다 초기화후 보관중입니다  화성 신백중 직거래  택배가능합니다  일반거래로 빠른거래원합니다 다른거래는 안합니다 죄송합니다",650000,21,19,4,1,9,0,1,,,,,,,,,,,,,,,1,,,,,,,,,,18.75,0,none,sale,0,0
1,229040285,3750231,맥미니 M4 기본형 판매합니다,"Apple M4 Mac mini 팝니다  - 16GB 통합 메모리  - 256GB SSD  - 10코어 CPU, 10코어 GPU  - Thunderbolt 4 포트 3개, HDMI 포트, USB-C 포트 2개 풀박스이고 기스 없습니다   직거래-군산수송공원  택배도 가능합니다  일반 거래로 진행 이체로 처리합니다",680000,16,19,4,1,4,0,1,,,,,,,,,,,,,,,1,,,,,,,,,,15.00,0,none,sale,0,0
0,227016222,1293988,Apple 맥북 에어 15 M4 미드나이트 • M4 10코어 • 512GB • 24GB,1월14일에 구입하여 사용을 많이 하지 않아 판매합니다. 상태는 매우 좋습니다.,1690000,48,11,4,0,6,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,229041634,671756,맥북에어 15 M4 애케플 포함,"미드나이트 색상  램 16GB  SSD 256GB  배터리사이클 27  배터리성능 100%  애케플 28년 4월 25일까지  박스, 충전기 전부 다 있고 기스나 찍힘 전혀 없이 깔끔한 상태입니다.  애케플 양도는 어렵습니다.  파손위험으로 서울지역 직거래만 가능합니다.",1350000,17,19,4,1,3,9,1,,,,,,,,,,,,,,,1,,,,,,,,,,0.00,100,exclude,sale,0,3
0,229042118,5606187,M2 맥북에어,"맥북에어 m2 (2022) 미드나이트 8GB, 256GB 입니다.  사용한지 2년 좀 넘었습니다. 외관은 사진에 보이는 스크래치가 4군데 정도 있습니다. 배터리 효율이 85퍼센트입니다.  이외에는 이상이 없습니다. 충전기는 포함입니다.  문의주시면 자세히 알려드리겠습니다.",700000,7,20,4,1,7,0,1,,,,,,,,,,,,,,,1,,,,,,,,,,6.67,0,none,sale,0,0
0,229042857,8518751,S급 맥북 에어 2022 Ram16 ssd1Tb 원가240만원 M1쿨매,"애플 맥북 에어 2022 M1 Ram16 ssd1000gb 싸게 팝니다   글 정독해보시고 구입의사 있으시면,  공1공 -7 9 0 7-  팔천삼십 (8 0. 3 0 )번호로   보신글url 링크 문자주세요 카페앱채팅보다 문자가 빨리 읽습니다! 인천 청라 직거래 및 선입금택배만 가능합니다 거래내역 많으니. 확인해보세요   외관 S급 상태 입니다.  내부도 S급 최상 거의 안썼습니다.  출시 원가240만원 전후입니다. 원래처음 출시햇을때보다 부품가 올라서 더 올라서 팔았습니다. 원가대비 3분의1로 팝니다  구입시기 2022년도에 했었습니다 판매가격은 79만원 이고  ram16 올리는비용 27만원 정도 들었고 ssd1tb 업글은 54만원 정도 들었을겁니다  현재 쓰시기에도 불편한거, 느린것 없고 좋습니다  인천 청라 직거래 및 선입금택배   글 정독해보시고 구입의사 있으시면,  공1공 -7 9 0 7-  팔천삼십 (8 0. 3 0 )번호로   보신글url 링크 문자주세요 카페앱채팅보다 문자가 빨리 읽습니다! 인천 청라 직거래 및 선입금택배만 가능합니다 거래내역 많으니. 확인해보세요  단골(팔로우) 추가 해주세요. 노트북,태블릿,컴퓨터 계속 새로운것들 자주 착한가격에 팝니다  비슷한것 갤럭시탭 s a 맥북 프로 아이패드 프로 에어 미니 m 1  , 2 3 4 공수  5, 칠 6  구십  7 8 구리 9  10 십삼 11  세대 플러스 울트라 fe m1 m2 m3 엠포 m4 m5 2025 이천. 2024 이천 2023 이천 2022 이천 2021",790000,39,20,4,1,3,5,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228878610,4794191,맥미니 M2 pro 기본형 애케플~27년 3월까지,맥미니 m2pro 기본형 판매합니다.  애케플 27년 3월까지 적용  10c/16gpu/16ram/512gb  프로모델이라 더 쾌적한 사용 가능합니다.  바닥 약간의 흠집 외 이상없습니다.  박스 포함  안전결제 해주시면 익일 내에 택배로 보내드릴게요.  직거래는 이마트 하남점 근처에서 가능합니다.,1000000,27,18,3,0,3,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
1,229045312,4535550,애플 맥북 에어 13인치 m4 거의 새제품,m4 13인치 실버 제품입니다 16램512기가 저번달 쿠팡에서 샀고 이제 한달 됐네요 사진 자세히 찍어서 올렸어요 기스 하나도 없고 깨끗합니다 택배도되요 안심은죄송요 전주 노송동,900000,23,21,4,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,31.82,0,none,sale,0,0
0,229045587,1016449,맥 미니 m1 16G 256G,맥 미니 M1 16G 램 256G SSD 구성품은 본체+전원 선 입니다  외관 흠집 없이 깔끔합니다.,510000,16,21,4,1,2,0,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,229047396,11976043,맥미니 m4 24gb 구매합니다,맥미니 m4 24gb 구매합니다,950000,17,22,4,0,10,,1,,,,,,,,,,,,,,,1,,,,,,,,,,3.06,0,none,sale,0,0
0,228793277,9001427,"맥북에어 M3 15인치 램16, ssd 512 미드나잇","맥북에어 M3 15인치 판매합니다.  색상 : 미드나잇 RAM : 16GB SSD : 512GB 배터리 상태 최상입니다: 배터리성능 100%, 사이클 13  실사용 기간 짧고 전체적으로 깔끔하게 사용했습니다. 외관 찍힘이나 파손 없이 상태 매우 좋습니다. 구성품(박스, 충전기, 케이블 등) 풀박스 모두 드립니다.  M3 칩이라 속도 정말 빠르고 발열이나 소음 거의 없습니다. 영상 시청, 문서작업, 포토샵, 영상편집까지 쾌적하게 사용 가능해요.  깔끔한 제품 찾으시는 분께 추천드립니다.  서울 직거래/ 전국택배 가능합니다. 궁금한 점 편하게 연락 주세요 :)",1450000,30,16,1,0,12,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,227425394,1469304,Mac Book Air 13 M2 8G 256G 맥북에어 22년,맥북에어 13인치 모델이에요 M2칩 램 8GB 저장용량 256GB 스페이스그레이 색상이에요  처음 맥북구매 하시는분들이라면 망설이지말고 맥북에어로 입문하세요 !! Neo는 에어보다 성능이 낮아서  개인적으로는 비추합니다😇  본체와 충전기까지 풀셋트 구성입니다😊 많은 문의부탁드려요 직거래선호합니다 !!,900000,35,17,1,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0.00,0,none,sale,0,0
0,229051621,3517164,맥 미니 M4 16GB/256GB,맥 미니 M4 칩셋 모델로 16GB 메모리와 256GB 저장용량을 갖춘 제품입니다. 박스 포함 상태 양호하며 정상 작동합니다. 보증기간은 2026년 7월 8일까지입니다.   직거래 선호합니다. 직거래 위치는 인천 계양구 작전동입니다. 안전 거래도 가능합니다.(환불 불가 조건으로),800000,18,2,5,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,0.00,0,none,sale,0,0
1,229052896,5948230,맥북에어 13 m5,지난달 프리스비 구입 에어13인치 m5 16GB 512GB 선물받아서 영수증없음 급매물이라 가격 왕창내림 색깔 스카이블루   문자 사기유도 안통함(바로신고)  사정있어서 택배거래만함(선입금),1000000,10,7,5,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,31.97,130,exclude,sale,0,5
0,229053019,2828898,맥 미니 m1 8/512,박스 x 맥미니 + 전원케이블 외관 깨끗 합니다,450000,13,7,5,1,7,34,1,,,,,,,,,,,,,,,1,,,,,,,,,,0.00,0,none,sale,0,0
0,228669809,5312783,"맥북에어 15인치 M5 (16g, 512gb) 실버 판매합니다.","맥북에어 15인치 M5 (16g, 512gb) 실버 판매합니다.  싸이클은 10정도 이구요.  구매 후 사용하지 않아서 판매합니다.  거의 새제품 상태입니다.  투명 케이스 포함하여 풀박스로 판매합니다.   직거래시 인천 루원시티 가능하며  선입금 택배거래도 가능합니다.

[참고 알림] 조건 변경 사이에 새 기준에 맞는 매물이 1개 있었어요.
정식 알림 기준은 저장 이후 매물이며, 이 항목은 참고용 후보입니다.",1700000,35,6,4,0,7,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228978688,837872,맥북에어15 M4 16GB/256GB,"맥북에어15 M4 기본 모델입니다. 작년 10월 정도 구매했지만 거의 사용하지 않았고 새상품 수준이라고 보시면 됩니다. 배터리 사이클 3/ 100% 입니다. 다른 부분도 새상품과 동일한 수준입니다.  박스 포함해서 35W 충전기, 맥세이프 케이블, 사용설명서 등 구성물품 모두 있습니다.  거래 방법은 직거래 우선이고, 택배거래, 안전거래도 가능합니다. 직거래 지역은 전북 익산, 대전 지역과 인근 지역도 너무 멀지 않으면 만나서 거래 가능합니다. 택배 거래시 택비 1만원 포함됩니다. 문자로 연락 주세요. 010-팔팔21-4545",1280000,20,6,4,0,7,,1,,,,,,,,,,,,,,,1,,,,,,,,,,3.70,100,exclude,sale,0,1
1,229038450,12143923,"맥미니 m4, 512GB + 키보드(터치id), 트랙패드, 마우스 올블랙 세트","맥미니 m4, 512기가 + 키보드(터치id), 트랙패드, 마우스 올블랙 세트      - 애플 맥미니 M4    - 매직키보드 (Touch ID)   - 트랙패드   - 매직마우스 풀세트입니다   - 보증 만료일: 26년 9월 10일   - 각 제품 박스 포함 풀박스  - 상태 매우 좋습니다.    터무늬 없는 문의 받지 않겠습니다  쿨거래시 가격 네고 가능  구미 송정동 직거래 (구미시청 부근) 택배거래 (편의점 , 우체국) 안결은 거절하겠습니다",910000,43,18,4,1,9,0,1,,,,,,,,,,,,,,,1,,,,,,,,,,9.00,70,high,sale,0,3
0,229025475,11420704,맥북 에어 M2 16GB / 256GB,"모델번호: MC7U4KH/A  배터리 효율 100% / 사이클 31회  회사 맥북과 집에서 사용하는 16인치 맥북이 따로 있어서 거의 사용하지 않았습니다.  깔끔하게 사용한 편이고 기능 이상 전혀 없습니다.  다만 중고제품 특성상 제가 못 본 생활 사용감 정도는 있을 수 있어 최대한 자세하게 사진 많이 찍어두었습니다.  박스 및 기본 구성품 같이 드리며, 사용하던 키보드 스킨도 함께 드립니다.  경북 경주시 성건동 직거래 택배가능해요! 안심은 죄송합니다!",690000,21,12,4,0,7,,1,,,,,,,,,,,,,,,1,,,,,,,,,,23.33,0,none,sale,0,0
0,229025529,11420704,애플 맥미니 M4 24GB 512GB,애플 맥 미니 M4 / Apple Mac mini M4  - 10코어 CPU & GPU  - 24GB 통합메모리  - 512GB SSD  - Thunderbolt 4 포트 3개  - HDMI 포트  - USB-C 포트 2개  구매 후 실사용 10일 이하로 사용한 제품입니다.  경북 경주시 성건동 직거래 택배가능해요! 안심은 죄송합니다!,1050000,20,12,4,0,7,,1,,,,,,,,,,,,,,,1,,,,,,,,,,8.70,0,none,sale,0,0
0,229003347,11702324,[미개봉 새상품] 맥미니 M4 16GB/512GB,미개봉 맥미니 M4 칩셋 모델이에요. 16GB 메모리와 512GB SSD 구성입니다.  안심결제하시면 우체국택배로 배송드립니다.,1170000,27,5,4,0,10,,1,,,,,,,,,,,,,,,1,,,,,,,,,,-17.00,0,none,sale,0,0
0,229036590,11465516,맥북에어 M1 8GB/256GB,M1칩 모델로 8GB 메모리와 256GB 저장용량을 갖춘 제품입니다. 간단 문서 작업용으로 사용하였습니다. 사이드에 흠집이 있으며 사진에서 확인부탁드립니다. 배터리용랑은 88%입니다. 기기단품으로 판매하며 감안하여 시세보다 저렴하게 올리므로 네고는 불가합니다. 직거래는 판교제2테크노밸리 또는 양재시민의숲역 근처 가능합니다.,400000,17,17,4,1,5,0,1,,,,,,,,,,,,,,,1,,,,,,,,,,27.27,40,medium,sale,0,2
1,229056842,11876276,맥미니 m4 기본형 16./256,"올해 2월 애플 공식 홈페이지에서 구매한 M4 맥미니 기본형 모델 판매합니다. 서브 PC용으로 세팅했으나, 맥북 위주로만 사용하여 실사용 시간이 극히 짧은 미개봉급 상태입니다. 역대급 역작으로 평가받는 M4 칩셋 탑재 모델로, 미니멀한 데스크테리어 구성 및 컴팩트한 고성능 작업 환경에 최적입니다. 가격 71만원 네고 x  보증 2월까지 살아있어요 .  소모적인 네고나 찔러보기 답장하지 않습니다. 확실하게 쿨거래 하실 분만 매너 연락 주세요. 직거래 선호합니다.",710000,18,10,5,1,6,0,1,,,,,,,,,,,,,,,1,,,,,,,,,,11.25,140,exclude,sale,0,3
1,229032766,12644442,맥미니 M4 256 16 기본형 매직마우스 포함,M4 기본형 판매합니다  군입대이유로 타매물보다 싸게 올려요  박스 포함입니다  포트쪽에 미세 긁힘 외엔 하자 없는거같애요  박스 어댑터 매직마우스 포함입니다,650000,26,15,4,0,8,,1,,,,,,,,,,,,,,,1,,,,,,,,,,18.75,60,high,sale,0,1
1,229057204,7283844,맥미니 m4 16/256기가,맥미니 M4 기본입니다 16/256입니다  간단사용 초기화후 보관중 직거래 고창군청  택배도가능 일반거래로 이체거래원 합니다 다른거래는 죄송,550000,15,10,5,0,9,,1,,,,,,,,,,,,,,,1,,,,,,,,,,31.25,0,none,sale,0,0
1,229057380,9641580,맥북 에어 M2 13,맥북 에어 M2 팝니다  (풀박)  배터리 사이클 174 배터리 성능 97%  업무용으로 사용 깔끔하게 사용해서 하자나 그런거 없습니다  저렴히 내놓습니다  정읍시청쪽에서 직거래합니다  택배도가능 일반거래로 빠른거래 원합니다 안심x,570000,11,10,5,0,12,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
1,229057384,9641580,맥미니 M4 기본형 16/256,맥미니 m4 기본형입니다  16/256기가  짧은기간사용으로 저렴히 내놓습니다 초기화완료입니다  정읍시청쪽에서 직거래합니다  택배도가능 일반거래로 빠른거래 원합니다 안심x,590000,17,10,5,0,12,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
1,229012408,11172775,맥미니 M2 16GB 1TB 판매합니다,맥미니 M2 16GB 1TB 판매합니다. 2024년 1월에 구매한 제품입니다. 애케플 2027년 1월 24일 까지입니다.  가격은 82만원입니다.  깔끔하게 사용하였으며 상태도 매우 좋습니다. 택배거래와 직거래 모두 가능합니다.,650000,21,10,4,0,6,,1,,,,,,,,,,,,,,,1,,,,,,,,,,98.78,0,none,sale,0,0
0,228988289,2081915,맥북 에어 13 m5 16/ 512 실버 안전결제가능,맥북 에어 13 m5 16/ 512  실버  램 16  ssd 512  배터리 충전 횟수 2회  제한보증 27년 5월 21일  풀구성 입니다  구매 후 바로 사용 가능하게 초기화 완료되어있습니다  안전결제 가능합니다,1400000,29,10,3,0,3,,1,,,,,,,,,,,,,,,1,,,,,,,,,,4.76,0,none,sale,0,0
0,228943780,154873,2020 맥북에어 13인치 m1 실버,"📌 제품 정보 모델명: MacBook Air 13인치 (M1 / 2020) 프로세서: Apple M1 메모리: 8GB RAM 저장공간: 256GB SSD 색상: 실버  ⸻  🔋 배터리 정보 배터리 사이클: 456회 배터리 효율: 90%  ⸻  🧾 외관 상태 • 전반적으로 사용감 있는 편 • 하판 모서리 1곳 찍힘 있음 • 그 외 생활기스 존재 가능 • 상세 상태는 사진 참고 부탁드립니다  ⸻  📦 구성품 • 맥북 본체 단품  ⸻  💡 제품 특징 • M1 기본형 모델 • 가볍고 휴대성 좋은 13인치 맥북에어 • 문서 작업, 인터넷, 영상 시청 등 실사용에 적합  ⸻  ⚠️ 구매 전 안내 • 중고 제품 특성상 사용감 존재 • 외관 상태는 사진 기준으로 판단 부탁드립니다 • 교환 및 환불은 어렵습니다",520000,20,10,4,0,7,,1,,,,,,,,,,,,,,,1,,,,,,,,,,9.09,140,exclude,exchange,1,5
0,228876780,4622564,S급) 애플 맥북에어 M1 13 기본형 풀박,맥북 에어 M1 13인치  스페이스그레이 기본형 8/256  한곳에서 이동없이 거치해서 사용해서  액정이나 외부에 기스나 상처 전혀 없는 S급이에요  박스 충전기 구성품 모두 그대로 있어요  배터리 성능 최대치 96%로 거의 새것과 같아요  윈도우로 갈아타서 판매합니다  안전거래 환영합니다,650000,24,15,4,0,4,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228836714,4622564,S급) 맥북에어 M2 13인치 미드나이트 8/256,맥북에어 M2 미드나이트 8/256 영문자판입니다  사용시간이 적어 흠집 기스 일체없고 S급입니다  배터리효율 99%입니다  맥북과 정품충전기 드립니다  박스가 없어서 뾱뾱이 충분히 포장해서 보냅니다  안전거래 환영합니다  사기매물이 많네요  거래내역 참고하세요,800000,28,15,4,0,4,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228973798,2309363,맥북에어 m5 16/512 15인치 실버 판매합니다,27년 4월 21일까지 보증이 적용되어 있는 제품입니다.  작업에 좀더 높은 스펙이 필요하다 판단되어 처분합니다.  매우 양호한 상태입니다. 에누리는 양해부탁드립니다. 연락부탁드리겠습니다!,1660000,28,11,4,0,8,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,229061245,1437410,맥미니 M4 기본형 판매합니다.,"맥미니 M4 기본형 판매합니다. 26년 3월 구매 애플 워런티 27년 ㅈ월 초 상태 최상이고 보관만하다 판매합니다. 풀박스, 기스찍힘X  * 모델: Apple Mac mini (M4, 2024) * CPU/GPU: Apple M4 칩 * 메모리: 16GB 통합 메모리 * 저장공간: 256GB SSD * 상태: 정상 작동, 외관 깨끗 * 구성품: 본체, 전원 케이블, 박스  애플 실리콘의 뛰어난 성능과 저전력으로 문서 작업, 사진 편집, 영상 편집, 음악 작업까지 매우 쾌적하게 사용 가능합니다.  경기도 시흥 직거래 합니다. 네고, 안전거래XXX 구매하시 분만 연락주세요.",870000,17,12,5,0,4,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
1,229061430,11109921,맥미니 M4 판매합니다,"2027년 1월까지 애플케어 적용된 맥미니 M4 판매합니다 🙂  사진처럼 외관 상태 깔끔하며 실사용 많지 않은 제품입니다. 2026년 1월 대구 더현대에서 새제품으로 구매 후 잠시 사용했습니다.  [사양]  M4 칩 10코어 CPU 10코어 GPU 16GB 통합 메모리 256GB SSD  키보드/마우스는 별매입니다. 원하시면 애플 키보드 + 마우스까지 추가금 25만원에 같이 드립니다.  애플케어 남아 있어서 오래 안심하고 사용 가능하고, 문서작업, 개발, 영상시청, 가벼운 편집용으로 정말 쾌적합니다.  편하게 문의 주세요",520000,12,12,5,1,7,0,1,,,,,,,,,,,,,,,1,,,,,,,,,,35.00,30,medium,exchange,1,1
0,228621253,2910772,(배터리100) 맥북 에어 m1 13인치 8 256,(배터리100) 맥북 에어 m1 13인치 8 256  사무실 정리중입니다. 사진에 보이듯이 전반적인 상태 좋습니다. 모든 기능 이상 없이 정상 작동합니다. 배터리 효율 100% 본체+충전기 구성 박스x 금액이 있는 만큼 직접 보시고 구매 하셨으면 합니다. 노쇼가 많아 예약금 만원 받습니다.  인천 직거래만 합니다. 네고 차단,600000,28,11,7,0,5,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,unknown,unknown,0,0
0,228999246,10640496,애플 맥북 에어 13인치 M4 16/256GB 실버,램 16 저장공간 256 배터리상태 및 사이클 100% 45  구성품 : 박스 충전케이블(충전어댑터는 없음) 본체  직거래 남부터미널역주변에서 진행합니다!  16인치로 다시 구매하려고 판매합니다  구매 쿠팡 25.11,1170000,28,16,3,0,6,,1,,,,,,,,,,,,,,,1,,,,,,,,,,2.50,0,none,sale,0,0
